 x coord, y coord, z coord, scalar
   0.0000000000000000      ,    0.0000000000000000      , 0,            0
   5.6185863874602421E-002 ,    0.0000000000000000      , 0,            1
  0.11237312899638538      ,    0.0000000000000000      , 0,            2
  0.16856291246166216      ,    0.0000000000000000      , 0,            3
  0.22475663824131786      ,    0.0000000000000000      , 0,            4
  0.28095616690387232      ,    0.0000000000000000      , 0,            5
  0.33716394940027183      ,    0.0000000000000000      , 0,            6
  0.39338320986106939      ,    0.0000000000000000      , 0,            7
  0.44961816198202764      ,    0.0000000000000000      , 0,            8
  0.50587426298550997      ,    0.0000000000000000      , 0,            9
  0.56215850830559888      ,    0.0000000000000000      , 0,           10
  0.61847976906042557      ,    0.0000000000000000      , 0,           11
  0.67484917312473891      ,    0.0000000000000000      , 0,           12
  0.73128052938706622      ,    0.0000000000000000      , 0,           13
  0.78779079390212781      ,    0.0000000000000000      , 0,           14
  0.84440057664466961      ,    0.0000000000000000      , 0,           15
  0.90113468916831452      ,    0.0000000000000000      , 0,           16
  0.95802273767599844      ,    0.0000000000000000      , 0,           17
   1.0150997741881149      ,    0.0000000000000000      , 0,           18
   1.0724070325868871      ,    0.0000000000000000      , 0,           19
   1.1299927992236944      ,    0.0000000000000000      , 0,           20
   1.1879135041652136      ,    0.0000000000000000      , 0,           21
   1.2462351770058981      ,    0.0000000000000000      , 0,           22
   1.3050355048316016      ,    0.0000000000000000      , 0,           23
   1.3644068861206846      ,    0.0000000000000000      , 0,           24
   1.4244611442898905      ,    0.0000000000000000      , 0,           25
   1.4853370473607177      ,    0.0000000000000000      , 0,           26
   1.5472126638255579      ,    0.0000000000000000      , 0,           27
   1.6103261836423699      ,    0.0000000000000000      , 0,           28
   1.6750113852784310      ,    0.0000000000000000      , 0,           29
   1.7417554934551085      ,    0.0000000000000000      , 0,           30
   1.8112687549381479      ,    0.0000000000000000      , 0,           31
   1.8843816036649272      ,    0.0000000000000000      , 0,           32
   2.0000000000000000      ,    0.0000000000000000      , 0,           33
   2.1141229559389463      ,    7.0206237978622466E-002 , 0,           34
   2.1694992589143816      ,   0.10157427492633873      , 0,           35
   2.2176392664552398      ,   0.12638106942826197      , 0,           36
   2.2603708934987710      ,   0.14599816449291000      , 0,           37
   2.2990226208524485      ,   0.16148630027927244      , 0,           38
   2.3345720638007519      ,   0.17363493214258466      , 0,           39
   2.3677628488726934      ,   0.18302566458342653      , 0,           40
   2.3991819512593846      ,   0.19008326043073820      , 0,           41
   2.4293107605066582      ,   0.19511231018493247      , 0,           42
   2.4585601570893658      ,   0.19832254590818427      , 0,           43
   2.4872960115450233      ,   0.19984561349468175      , 0,           44
   2.5158590933689431      ,   0.19974528041877873      , 0,           45
   2.5445820447495486      ,   0.19802228944677869      , 0,           46
   2.5738054196512410      ,   0.19461443520935898      , 0,           47
   2.6038945877323236      ,   0.18939188450103719      , 0,           48
   2.6352594858663365      ,   0.18214721128396649      , 0,           49
   2.6683798289095142      ,   0.17257900479533164      , 0,           50
   2.7038396748496374      ,   0.16026718831434994      , 0,           51
   2.7423775536839701      ,   0.14463744661360550      , 0,           52
   2.7849619544114814      ,   0.12491221232644373      , 0,           53
   2.8329041439823941      ,   0.10005111535004206      , 0,           54
   2.8879969775856531      ,    6.8719510811794504E-002 , 0,           55
   3.0000000000000000      ,    0.0000000000000000      , 0,           56
   3.1165523794655625      ,    0.0000000000000000      , 0,           57
   3.1889344132833122      ,    0.0000000000000000      , 0,           58
   3.2578416250633304      ,    0.0000000000000000      , 0,           59
   3.3240851291630391      ,    0.0000000000000000      , 0,           60
   3.3883630158577924      ,    0.0000000000000000      , 0,           61
   3.4511555584115459      ,    0.0000000000000000      , 0,           62
   3.5127910364837458      ,    0.0000000000000000      , 0,           63
   3.5735018687743971      ,    0.0000000000000000      , 0,           64
   3.6334594965064979      ,    0.0000000000000000      , 0,           65
   3.6927951520004276      ,    0.0000000000000000      , 0,           66
   3.7516124066844920      ,    0.0000000000000000      , 0,           67
   3.8099949900153796      ,    0.0000000000000000      , 0,           68
   3.8680118355624256      ,    0.0000000000000000      , 0,           69
   3.9257204564349784      ,    0.0000000000000000      , 0,           70
   3.9831692857617722      ,    0.0000000000000000      , 0,           71
   4.0403993589679317      ,    0.0000000000000000      , 0,           72
   4.0974455668788448      ,    0.0000000000000000      , 0,           73
   4.1543376219649950      ,    0.0000000000000000      , 0,           74
   4.2111008277807613      ,    0.0000000000000000      , 0,           75
   4.2677567094538862      ,    0.0000000000000000      , 0,           76
   4.3243235429124125      ,    0.0000000000000000      , 0,           77
   4.3808168077595964      ,    0.0000000000000000      , 0,           78
   4.4372495805728427      ,    0.0000000000000000      , 0,           79
   4.4936328802293213      ,    0.0000000000000000      , 0,           80
   4.5499759735953011      ,    0.0000000000000000      , 0,           81
   4.6062866478843887      ,    0.0000000000000000      , 0,           82
   4.6625714547518218      ,    0.0000000000000000      , 0,           83
   4.7188359304571765      ,    0.0000000000000000      , 0,           84
   4.7750847960016625      ,    0.0000000000000000      , 0,           85
   4.8313221408973748      ,    0.0000000000000000      , 0,           86
   4.8875515940653891      ,    0.0000000000000000      , 0,           87
   4.9437764852263939      ,    0.0000000000000000      , 0,           88
   5.0000000000000000      ,    0.0000000000000000      , 0,           89
   0.0000000000000000      ,    7.1430467581991480E-002 , 0,           90
   5.6186169461843335E-002 ,    7.1430396278352695E-002 , 0,           91
  0.11237379167067642      ,    7.1430611401852126E-002 , 0,           92
  0.16856402220387415      ,    7.1431152609453277E-002 , 0,           93
  0.22475833021160330      ,    7.1432097154447122E-002 , 0,           94
  0.28095863056247156      ,    7.1433565960407855E-002 , 0,           95
